ID,Type,Price Area,Currency Type,Rate,Max Rate,Spot ID,Created At,Updated At,Deleted At
23039,1,2,1,446,,"25,762","March 5, 2024, 2:14 PM","March 5, 2024, 2:14 PM",
23040,1,2,1,360,,"25,763","March 5, 2024, 2:14 PM","March 5, 2024, 2:14 PM",
23041,1,2,1,330,600,"25,764","March 5, 2024, 2:14 PM","May 6, 2024, 6:00 PM",
23042,1,2,1,500,,"25,765","March 5, 2024, 2:14 PM","March 5, 2024, 2:14 PM",
23043,1,2,1,"29,400",,"25,766","March 5, 2024, 2:14 PM","March 5, 2024, 2:14 PM",
23044,1,2,1,"51,660",,"25,767","March 5, 2024, 2:14 PM","March 5, 2024, 2:14 PM",
23045,1,2,1,"25,000",,"25,768","March 5, 2024, 2:15 PM","March 5, 2024, 2:15 PM",
23046,2,2,1,"5,060,000",,"25,768","March 5, 2024, 2:15 PM","March 5, 2024, 2:15 PM",
23047,1,2,1,"31,500",,"25,769","March 5, 2024, 2:15 PM","March 5, 2024, 2:15 PM",
23048,2,2,1,"6,440,000",,"25,769","March 5, 2024, 2:15 PM","March 5, 2024, 2:15 PM",
23052,1,2,1,"44,000",,"25,773","March 5, 2024, 2:15 PM","March 5, 2024, 2:15 PM",
23053,2,2,1,"6,150,000",,"25,773","March 5, 2024, 2:15 PM","March 5, 2024, 2:15 PM",
23054,1,2,1,"77,000",,"25,774","March 5, 2024, 2:15 PM","March 5, 2024, 2:15 PM",
23056,2,2,1,"6,300",,"25,776","March 5, 2024, 2:15 PM","March 5, 2024, 2:15 PM",
23057,1,2,1,343,,"25,777","March 5, 2024, 2:15 PM","March 5, 2024, 2:15 PM",
23058,1,2,1,390,,"25,778","March 5, 2024, 2:15 PM","March 5, 2024, 2:15 PM",
23059,1,2,1,240,,"25,779","March 5, 2024, 2:15 PM","March 5, 2024, 2:15 PM",
23060,2,2,1,"6,600,000",,"25,780","March 5, 2024, 2:15 PM","March 5, 2024, 2:15 PM",
23061,1,2,1,350,,"25,781","March 5, 2024, 2:15 PM","March 5, 2024, 2:15 PM",
23062,1,2,1,"80,000",,"25,782","March 5, 2024, 2:15 PM","March 5, 2024, 2:15 PM",
23064,1,2,1,"35,200",,"25,784","March 5, 2024, 2:15 PM","March 22, 2024, 12:52 PM",
23065,1,2,1,"90,000",,"25,785","March 5, 2024, 2:15 PM","March 5, 2024, 2:15 PM",
23066,1,2,1,"52,000",,"25,786","March 5, 2024, 2:15 PM","March 5, 2024, 2:15 PM",
23067,2,2,1,"50,999,000",,"25,787","March 5, 2024, 2:15 PM","March 5, 2024, 2:15 PM",
23068,1,2,1,"28,000",,"25,788","March 5, 2024, 2:15 PM","March 5, 2024, 2:15 PM",
23069,1,2,1,"360,000",,"25,789","March 5, 2024, 2:15 PM","March 5, 2024, 2:15 PM",
23070,1,2,1,"147,600",,"25,790","March 5, 2024, 2:15 PM","March 5, 2024, 2:15 PM",
23071,1,2,1,"60,000",,"25,791","March 5, 2024, 2:15 PM","March 5, 2024, 2:15 PM",
23072,1,2,1,"15,000",,"25,792","March 5, 2024, 2:15 PM","March 5, 2024, 2:15 PM",
23073,1,2,1,"98,000",,"25,793","March 5, 2024, 2:15 PM","March 5, 2024, 2:15 PM",
23074,1,2,1,"35,000",,"25,794","March 5, 2024, 2:16 PM","March 5, 2024, 2:16 PM",
23075,1,2,1,"39,000",,"25,795","March 5, 2024, 2:16 PM","March 5, 2024, 2:16 PM",
23076,2,2,1,"24,600,000",,"25,796","March 5, 2024, 2:16 PM","March 5, 2024, 2:16 PM",
23077,1,2,1,"16,150",,"25,797","March 5, 2024, 2:16 PM","March 5, 2024, 8:47 PM",
23078,1,2,1,"42,750",,"25,798","March 5, 2024, 2:16 PM","March 5, 2024, 8:47 PM",
23079,1,2,1,"23,750",,"25,799","March 5, 2024, 2:16 PM","March 5, 2024, 8:47 PM",
23080,1,2,1,"23,750",,"25,800","March 5, 2024, 2:16 PM","March 5, 2024, 8:47 PM",
23081,1,2,1,"50,000",,"25,801","March 5, 2024, 2:16 PM","March 5, 2024, 8:47 PM",
23082,1,2,1,"85,000",,"25,802","March 5, 2024, 2:16 PM","March 5, 2024, 2:16 PM",
23083,1,2,1,135,,"25,803","March 5, 2024, 2:16 PM","March 5, 2024, 2:16 PM",
23084,1,2,1,"199,600",,"25,804","March 5, 2024, 2:16 PM","March 5, 2024, 2:16 PM",
23085,1,2,1,"28,000",,"25,805","March 5, 2024, 2:16 PM","March 5, 2024, 2:16 PM",
23086,1,2,1,250,,"25,806","March 5, 2024, 2:16 PM","March 5, 2024, 2:16 PM",
23087,1,2,1,80,,"25,807","March 5, 2024, 2:16 PM","March 5, 2024, 2:16 PM",
23088,1,2,1,350,,"25,808","March 5, 2024, 2:16 PM","March 5, 2024, 2:16 PM",
23089,1,2,1,350,,"25,809","March 5, 2024, 2:16 PM","March 5, 2024, 2:16 PM",
23090,1,2,1,130,,"25,810","March 5, 2024, 2:16 PM","March 5, 2024, 2:16 PM",
23091,1,2,1,"100,000",,"25,811","March 5, 2024, 2:16 PM","March 5, 2024, 2:16 PM",
23092,1,2,1,600,,"25,812","March 5, 2024, 2:16 PM","March 5, 2024, 2:16 PM",
23093,1,1,1,"150,000",,"25,813","March 5, 2024, 2:16 PM","March 12, 2024, 1:52 PM",
23094,1,1,1,"43,700",,"25,814","March 5, 2024, 2:16 PM","March 10, 2024, 9:11 PM",
23095,1,1,1,"260,000",,"25,815","March 5, 2024, 2:16 PM","March 10, 2024, 8:49 PM",
23096,1,1,1,"60,000",,"25,816","March 5, 2024, 2:16 PM","April 17, 2024, 5:09 PM",
23097,2,1,1,"18,000,000",,"25,817","March 5, 2024, 2:16 PM","March 10, 2024, 8:42 PM",
23279,1,1,1,"60,000",,"25,817","March 10, 2024, 8:42 PM","March 10, 2024, 8:42 PM",
23098,1,1,1,"200,000",,"25,818","March 5, 2024, 2:16 PM","March 10, 2024, 8:36 PM",
23099,1,2,1,150,,"25,819","March 5, 2024, 2:16 PM","March 5, 2024, 2:16 PM",
23100,1,2,1,150,,"25,820","March 5, 2024, 2:16 PM","March 5, 2024, 2:16 PM",
23101,1,2,1,150,,"25,821","March 5, 2024, 2:16 PM","March 5, 2024, 2:16 PM",
23102,1,2,1,330,,"25,822","March 5, 2024, 2:17 PM","March 5, 2024, 2:17 PM",
23103,1,2,1,330,,"25,823","March 5, 2024, 2:17 PM","March 5, 2024, 2:17 PM",
23104,1,2,1,"25,000",,"25,824","March 5, 2024, 2:17 PM","March 5, 2024, 8:40 PM",
23105,1,2,1,"32,000",,"25,825","March 5, 2024, 2:17 PM","March 5, 2024, 8:40 PM",
23106,1,2,1,"23,000",,"25,826","March 5, 2024, 2:17 PM","March 5, 2024, 8:40 PM",
23107,1,1,1,"85,000",,"25,827","March 5, 2024, 2:17 PM","May 6, 2024, 5:50 PM",
23108,1,2,1,160,,"25,828","March 5, 2024, 2:17 PM","March 5, 2024, 2:17 PM",
23109,1,1,1,"138,750",,"25,829","March 5, 2024, 2:17 PM","March 10, 2024, 7:57 PM",
23110,1,1,1,"160,000",,"25,830","March 5, 2024, 2:17 PM","March 11, 2024, 5:50 PM",
23111,1,2,1,460,,"25,831","March 5, 2024, 2:51 PM","March 5, 2024, 2:54 PM",
23112,2,1,1,"1,650,000",,"25,832","March 5, 2024, 3:24 PM","April 4, 2024, 1:42 PM","April 4, 2024, 1:42 PM"
23800,1,1,1,"1,650,000",,"25,832","April 4, 2024, 1:42 PM","April 4, 2024, 1:42 PM",
23113,1,1,1,"18,560",,"25,833","March 5, 2024, 4:06 PM","March 5, 2024, 4:06 PM",
23114,1,1,1,"94,800",,"25,834","March 5, 2024, 4:37 PM","March 5, 2024, 4:37 PM",
23115,1,1,1,"110,000",,"25,835","March 5, 2024, 5:05 PM","March 5, 2024, 5:05 PM",
23116,1,2,2,28,,"25,836","March 5, 2024, 5:08 PM","March 5, 2024, 5:08 PM",
23117,1,2,1,220,,"25,837","March 5, 2024, 5:10 PM","March 5, 2024, 5:10 PM",
23120,1,2,1,180,,"25,840","March 5, 2024, 5:38 PM","March 5, 2024, 5:57 PM",
23121,1,1,1,"25,000","30,000","25,841","March 5, 2024, 5:49 PM","March 5, 2024, 5:49 PM",
23122,2,2,1,180,,"25,842","March 5, 2024, 6:03 PM","March 5, 2024, 6:03 PM",
23123,2,2,1,180,,"25,843","March 5, 2024, 6:11 PM","March 5, 2024, 6:12 PM","March 5, 2024, 6:12 PM"
23124,1,2,1,180,,"25,843","March 5, 2024, 6:12 PM","March 5, 2024, 6:12 PM",
23125,1,1,1,"65,000",,"25,844","March 5, 2024, 6:12 PM","March 5, 2024, 6:12 PM",
23126,2,2,1,180,,"25,845","March 5, 2024, 6:18 PM","March 5, 2024, 6:18 PM",
23127,1,2,1,"16,150","50,000","25,846","March 5, 2024, 7:43 PM","March 5, 2024, 8:51 PM",
23128,1,2,1,150,151,"25,847","March 5, 2024, 8:05 PM","March 5, 2024, 8:45 PM",
23129,1,2,1,"23,000","32,000","25,848","March 5, 2024, 8:11 PM","March 19, 2024, 11:36 AM",
23130,1,2,1,365,,"25,849","March 5, 2024, 9:04 PM","March 5, 2024, 9:04 PM",
23131,1,2,1,500,,"25,850","March 5, 2024, 9:04 PM","March 5, 2024, 9:04 PM",
23132,1,2,1,290,,"25,851","March 5, 2024, 9:04 PM","March 5, 2024, 9:04 PM",
23133,1,2,1,290,,"25,852","March 5, 2024, 9:04 PM","March 5, 2024, 9:04 PM",
23134,1,2,1,290,,"25,853","March 5, 2024, 9:04 PM","March 5, 2024, 9:04 PM",
23135,1,2,1,290,500,"25,854","March 5, 2024, 9:07 PM","March 5, 2024, 9:07 PM",
23136,1,2,1,111.8,,"25,855","March 5, 2024, 9:27 PM","March 5, 2024, 9:27 PM",
23137,2,1,1,"3,500,000",,"25,856","March 6, 2024, 10:56 AM","March 6, 2024, 10:56 AM",
23138,1,2,1,160,,"25,857","March 6, 2024, 11:12 AM","March 6, 2024, 11:12 AM",
23139,1,1,1,"95,000",,"25,858","March 6, 2024, 11:42 AM","March 6, 2024, 11:42 AM",
23140,1,1,1,"130,000",,"25,859","March 6, 2024, 12:23 PM","March 6, 2024, 12:23 PM",
23141,2,1,1,"19,000,000",,"25,859","March 6, 2024, 12:23 PM","March 6, 2024, 12:23 PM",
23142,1,2,1,110,,"25,860","March 6, 2024, 12:54 PM","March 6, 2024, 12:54 PM",
23143,1,2,1,500,,"25,861","March 6, 2024, 1:47 PM","March 6, 2024, 1:47 PM",
23144,1,2,1,140,,"25,862","March 6, 2024, 1:57 PM","March 6, 2024, 2:01 PM",
23145,1,1,1,"29,900",,"25,863","March 6, 2024, 2:19 PM","March 6, 2024, 2:19 PM",
23146,1,1,1,"30,000","38,000","25,864","March 6, 2024, 3:16 PM","March 6, 2024, 3:16 PM",
23147,1,2,1,325,,"25,865","March 6, 2024, 3:50 PM","March 6, 2024, 3:50 PM",
23148,1,1,1,"132,000",,"25,866","March 6, 2024, 4:57 PM","March 6, 2024, 4:57 PM",
23149,1,1,1,"30,000",,"25,867","March 6, 2024, 5:12 PM","March 6, 2024, 5:12 PM",
23150,1,1,1,"66,000",,"25,868","March 6, 2024, 5:19 PM","March 6, 2024, 5:19 PM",
23151,1,1,1,"30,000",,"25,869","March 6, 2024, 5:23 PM","March 6, 2024, 5:23 PM",
23152,1,2,1,"25,666","28,000","25,870","March 6, 2024, 5:27 PM","March 6, 2024, 5:56 PM",
23153,1,1,1,"200,000",,"25,871","March 6, 2024, 5:43 PM","March 6, 2024, 5:43 PM",
23154,1,1,1,"47,500",,"25,872","March 6, 2024, 5:47 PM","March 6, 2024, 5:47 PM",
23155,1,1,1,"56,700",,"25,873","March 6, 2024, 5:50 PM","March 6, 2024, 5:50 PM",
23156,1,1,1,"99,878",,"25,874","March 6, 2024, 5:55 PM","March 6, 2024, 5:55 PM",
23157,1,1,1,"52,500",,"25,875","March 6, 2024, 5:56 PM","March 6, 2024, 5:56 PM",
23158,1,1,1,"30,000",,"25,876","March 6, 2024, 5:58 PM","March 6, 2024, 5:58 PM",
23159,1,1,1,"95,000",,"25,877","March 6, 2024, 6:00 PM","March 6, 2024, 6:00 PM",
23160,1,1,1,"45,000",,"25,878","March 6, 2024, 6:29 PM","March 6, 2024, 6:29 PM",
23161,1,1,1,"600,000",,"25,879","March 6, 2024, 7:57 PM","March 6, 2024, 7:57 PM",
23162,1,1,1,"98,000",,"25,880","March 7, 2024, 9:28 AM","March 7, 2024, 9:28 AM",
23163,1,2,2,5.1,,"25,881","March 7, 2024, 9:39 AM","April 22, 2024, 3:43 PM",
23164,1,1,1,"40,000",,"25,882","March 7, 2024, 10:52 AM","March 7, 2024, 11:02 AM",
23165,1,1,1,"180,000","190,000","25,883","March 7, 2024, 10:55 AM","March 7, 2024, 10:55 AM",
23166,1,2,1,100,,"25,884","March 7, 2024, 11:28 AM","March 7, 2024, 11:28 AM",
23167,1,1,1,"20,000",,"25,885","March 7, 2024, 11:30 AM","March 7, 2024, 11:37 AM",
23168,2,2,1,230,,"25,886","March 7, 2024, 11:46 AM","March 7, 2024, 11:46 AM",
23169,2,2,1,100,,"25,887","March 7, 2024, 11:54 AM","March 7, 2024, 11:54 AM",
23170,1,1,1,"195,600",,"25,888","March 7, 2024, 11:57 AM","March 7, 2024, 11:57 AM",
23171,2,2,1,150,,"25,889","March 7, 2024, 11:57 AM","March 7, 2024, 11:57 AM",
23172,1,1,1,"40,000",,"25,890","March 7, 2024, 12:15 PM","March 7, 2024, 12:15 PM",
23173,1,2,1,145,,"25,891","March 7, 2024, 12:28 PM","March 7, 2024, 12:41 PM",
23174,1,2,1,145,,"25,892","March 7, 2024, 12:37 PM","March 7, 2024, 12:37 PM",
23175,1,2,1,145,,"25,893","March 7, 2024, 12:37 PM","March 7, 2024, 12:37 PM",
23176,1,2,2,145,,"25,894","March 7, 2024, 12:38 PM","March 7, 2024, 12:38 PM",
23177,1,2,1,145,,"25,895","March 7, 2024, 12:38 PM","March 7, 2024, 12:38 PM",
23178,1,2,1,145,,"25,896","March 7, 2024, 12:38 PM","March 7, 2024, 12:38 PM",
23179,1,2,1,145,,"25,897","March 7, 2024, 12:39 PM","March 7, 2024, 12:39 PM",
23180,1,2,1,145,,"25,898","March 7, 2024, 12:39 PM","March 7, 2024, 12:39 PM",
23181,1,2,1,145,,"25,899","March 7, 2024, 12:39 PM","March 7, 2024, 12:39 PM",
23182,1,1,1,"140,000",,"25,900","March 7, 2024, 12:45 PM","March 7, 2024, 12:45 PM",
23183,1,1,1,"123,390",,"25,901","March 7, 2024, 1:08 PM","March 7, 2024, 1:08 PM",
23184,2,1,1,"42,700,000",,"25,902","March 7, 2024, 2:55 PM","March 7, 2024, 3:00 PM",
23185,1,1,1,"60,000",,"25,903","March 7, 2024, 2:56 PM","March 7, 2024, 2:56 PM",
23186,2,1,1,"6,000,000",,"25,903","March 7, 2024, 2:56 PM","March 7, 2024, 2:56 PM",
23187,1,2,1,233,,"25,904","March 7, 2024, 3:40 PM","March 7, 2024, 3:40 PM",
23188,1,2,1,220,,"25,905","March 7, 2024, 3:41 PM","March 7, 2024, 3:41 PM",
23189,2,1,1,"45,000",,"25,906","March 7, 2024, 4:35 PM","March 7, 2024, 4:35 PM",
23190,1,2,1,420,,"25,907","March 7, 2024, 5:23 PM","March 7, 2024, 5:23 PM",
23191,1,2,1,400,,"25,908","March 7, 2024, 5:25 PM","March 7, 2024, 5:25 PM",
23192,1,2,2,26,,"25,909","March 7, 2024, 5:28 PM","March 7, 2024, 5:28 PM",
23193,1,2,1,420,,"25,910","March 7, 2024, 5:36 PM","March 7, 2024, 5:36 PM",
23194,1,2,1,400,,"25,911","March 7, 2024, 5:38 PM","March 7, 2024, 5:38 PM",
23195,1,2,1,360,,"25,912","March 7, 2024, 7:22 PM","March 7, 2024, 7:22 PM",
23196,1,2,1,360,,"25,913","March 7, 2024, 7:27 PM","March 7, 2024, 7:27 PM",
23197,1,2,1,360,,"25,914","March 7, 2024, 7:28 PM","March 21, 2024, 5:07 PM",
23198,1,2,1,380,,"25,915","March 7, 2024, 7:41 PM","March 21, 2024, 5:30 PM",
23199,2,1,1,"1,500,000","2,000,000","25,916","March 7, 2024, 8:50 PM","March 11, 2024, 11:41 AM",
23200,1,1,1,"615,000",,"25,917","March 7, 2024, 10:17 PM","March 7, 2024, 10:17 PM",
23201,1,1,1,"1,100,000",,"25,918","March 7, 2024, 10:37 PM","March 8, 2024, 9:06 PM",
23202,1,2,2,12,,"25,919","March 8, 2024, 9:58 AM","March 8, 2024, 9:58 AM",
23203,2,1,1,"250,000",,"25,920","March 8, 2024, 10:02 AM","March 8, 2024, 10:02 AM",
23204,1,2,2,12,,"25,921","March 8, 2024, 10:02 AM","April 2, 2024, 5:47 PM",
23205,1,1,1,"35,000",,"25,922","March 8, 2024, 10:12 AM","March 8, 2024, 10:12 AM",
23206,1,1,1,"20,000",,"25,923","March 8, 2024, 10:54 AM","March 8, 2024, 10:54 AM",
23207,1,2,2,18,,"25,924","March 8, 2024, 11:13 AM","March 8, 2024, 11:13 AM",
23208,1,2,2,18,,"25,925","March 8, 2024, 11:16 AM","March 8, 2024, 11:16 AM",
23209,1,2,1,18,,"25,926","March 8, 2024, 11:20 AM","March 8, 2024, 11:20 AM",
23210,1,2,2,18,,"25,927","March 8, 2024, 11:21 AM","March 8, 2024, 11:21 AM",
23211,1,2,1,18,,"25,928","March 8, 2024, 11:22 AM","March 8, 2024, 11:22 AM",
23212,1,1,1,165,,"25,929","March 8, 2024, 11:56 AM","April 16, 2024, 1:45 PM","April 16, 2024, 1:45 PM"
24162,2,1,1,"130,000,000",,"25,929","April 16, 2024, 1:45 PM","April 16, 2024, 1:50 PM",
24163,1,1,1,"1,320,000",,"25,929","April 16, 2024, 1:50 PM","April 16, 2024, 1:50 PM",
23213,1,1,1,"45,000",,"25,930","March 8, 2024, 12:19 PM","March 25, 2024, 4:01 PM",
23214,1,1,1,"50,000",,"25,931","March 8, 2024, 1:06 PM","March 8, 2024, 1:06 PM",
23215,1,1,1,"100,000",,"25,932","March 8, 2024, 1:06 PM","March 8, 2024, 1:06 PM",
23216,1,2,1,145,,"25,933","March 8, 2024, 1:08 PM","March 12, 2024, 12:29 PM",
23217,1,1,1,"72,600",,"25,934","March 8, 2024, 1:11 PM","March 8, 2024, 1:11 PM",
23218,1,1,1,"72,600",,"25,935","March 8, 2024, 1:11 PM","March 8, 2024, 1:11 PM",
23219,1,1,1,"80,000",,"25,936","March 8, 2024, 1:11 PM","March 8, 2024, 1:11 PM",
23220,1,1,1,"65,000",,"25,937","March 8, 2024, 1:11 PM","March 8, 2024, 1:11 PM",
23221,2,1,1,"21,500,000",,"25,938","March 8, 2024, 1:11 PM","March 8, 2024, 1:11 PM",
23222,1,1,1,"19,000",,"25,939","March 8, 2024, 1:11 PM","March 8, 2024, 1:11 PM",
23223,2,1,1,"4,536,000",,"25,940","March 8, 2024, 1:11 PM","March 8, 2024, 1:11 PM",
23224,2,1,1,"5,122,000",,"25,941","March 8, 2024, 1:11 PM","March 8, 2024, 1:11 PM",
23225,2,1,1,"7,500,000",,"25,942","March 8, 2024, 1:11 PM","March 8, 2024, 1:11 PM",
23226,1,1,1,"34,000",,"25,943","March 8, 2024, 1:11 PM","March 8, 2024, 1:11 PM",
23227,1,1,1,"71,000",,"25,944","March 8, 2024, 1:11 PM","March 8, 2024, 1:11 PM",
23228,2,1,1,"2,950,000",,"25,945","March 8, 2024, 1:11 PM","March 8, 2024, 1:11 PM",
23229,1,1,1,"22,000",,"25,946","March 8, 2024, 1:11 PM","March 8, 2024, 1:11 PM",
23230,2,1,1,"32,000,000",,"25,947","March 8, 2024, 1:12 PM","March 8, 2024, 1:12 PM",
23231,2,1,1,"19,660,000",,"25,948","March 8, 2024, 1:12 PM","March 11, 2024, 10:11 AM",
23232,2,1,1,"66,500,000",,"25,949","March 8, 2024, 1:12 PM","March 8, 2024, 1:12 PM",
23233,1,1,1,"98,320",,"25,950","March 8, 2024, 1:12 PM","March 8, 2024, 1:12 PM",
23234,1,1,1,"81,625",,"25,951","March 8, 2024, 1:12 PM","March 8, 2024, 1:12 PM",
23235,2,1,1,"7,196,017",,"25,952","March 8, 2024, 1:12 PM","March 8, 2024, 1:12 PM",
23236,1,1,1,"45,028",,"25,953","March 8, 2024, 1:12 PM","March 8, 2024, 1:12 PM",
23237,1,1,1,"23,093",,"25,954","March 8, 2024, 1:12 PM","March 8, 2024, 1:12 PM",
23238,2,1,1,"3,013,000",,"25,955","March 8, 2024, 1:12 PM","March 8, 2024, 1:12 PM",
23239,2,1,1,"13,702,500",,"25,956","March 8, 2024, 1:12 PM","March 8, 2024, 1:12 PM",
23240,2,1,1,"47,734,575",,"25,957","March 8, 2024, 1:12 PM","March 8, 2024, 1:12 PM",
23241,1,1,1,"80,000",,"25,958","March 8, 2024, 1:12 PM","March 8, 2024, 1:12 PM",
23242,2,1,1,"13,701,000",,"25,959","March 8, 2024, 1:12 PM","March 8, 2024, 1:12 PM",
23243,2,1,1,"28,350,000",,"25,960","March 8, 2024, 1:12 PM","March 8, 2024, 1:12 PM",
23244,2,1,1,"32,200,000",,"25,961","March 8, 2024, 1:12 PM","March 8, 2024, 1:12 PM",
23245,2,1,1,"37,174,830",,"25,962","March 8, 2024, 1:12 PM","March 8, 2024, 1:12 PM",
23246,2,1,1,"47,058,165",,"25,963","March 8, 2024, 1:12 PM","March 8, 2024, 1:12 PM",
23247,1,1,1,"43,000",,"25,964","March 8, 2024, 1:12 PM","March 8, 2024, 1:12 PM",
23248,1,1,1,"49,000",,"25,965","March 8, 2024, 1:12 PM","March 8, 2024, 1:12 PM",
23249,1,1,1,"54,500",,"25,966","March 8, 2024, 1:12 PM","March 8, 2024, 1:12 PM",
23250,1,1,1,"102,400",,"25,967","March 8, 2024, 1:12 PM","March 8, 2024, 1:12 PM",
23251,2,1,1,"6,463,500",,"25,968","March 8, 2024, 1:12 PM","March 8, 2024, 1:12 PM",
23252,1,1,1,"43,000",,"25,969","March 8, 2024, 1:12 PM","March 11, 2024, 10:24 AM",
23253,1,1,1,"150,000",,"25,970","March 8, 2024, 1:12 PM","March 11, 2024, 10:25 AM",
23254,1,1,1,"60,000",,"25,971","March 8, 2024, 1:12 PM","March 11, 2024, 10:25 AM",
23255,1,1,1,"90,000",,"25,972","March 8, 2024, 1:12 PM","March 8, 2024, 1:12 PM",
23256,1,1,1,"294,630",,"25,973","March 8, 2024, 1:12 PM","March 8, 2024, 1:12 PM",
23257,1,1,1,"216,160",,"25,974","March 8, 2024, 1:12 PM","March 8, 2024, 1:12 PM",
23258,1,1,1,"25,000",,"25,975","March 8, 2024, 1:12 PM","March 8, 2024, 1:12 PM",
23259,2,1,1,"2,687,500",,"25,976","March 8, 2024, 1:12 PM","March 8, 2024, 1:12 PM",
23260,2,1,1,"2,687,500",,"25,977","March 8, 2024, 1:12 PM","March 8, 2024, 1:12 PM",
23261,2,1,1,"2,500,000",,"25,978","March 8, 2024, 1:12 PM","March 8, 2024, 1:12 PM",
23262,1,1,1,"73,200",,"25,979","March 8, 2024, 1:12 PM","March 8, 2024, 1:12 PM",
23263,1,2,1,180,,"25,980","March 8, 2024, 1:33 PM","March 8, 2024, 1:33 PM",
23264,1,1,1,"216,000",,"25,981","March 8, 2024, 1:45 PM","March 8, 2024, 1:45 PM",
23265,1,1,1,"20,000","21,000","25,982","March 8, 2024, 1:49 PM","March 11, 2024, 11:11 AM",
23266,1,2,2,12,,"25,983","March 8, 2024, 2:02 PM","March 8, 2024, 2:07 PM",
23267,1,2,2,12,,"25,984","March 8, 2024, 2:04 PM","March 8, 2024, 2:08 PM",
23268,1,2,2,8,,"25,985","March 8, 2024, 2:05 PM","April 12, 2024, 11:01 AM",
23269,1,2,1,100,,"25,986","March 8, 2024, 2:05 PM","March 8, 2024, 2:05 PM",
23270,2,1,1,"330,000,000",,"25,986","March 8, 2024, 2:05 PM","March 8, 2024, 2:05 PM",
23271,1,2,2,12,,"25,987","March 8, 2024, 2:06 PM","March 8, 2024, 2:08 PM",
23272,1,2,2,12,,"25,988","March 8, 2024, 2:06 PM","March 8, 2024, 2:08 PM",
23277,1,1,1,"20,000",,"25,993","March 9, 2024, 11:25 PM","March 9, 2024, 11:25 PM",
23278,1,1,1,"20,000",,"25,994","March 10, 2024, 12:58 AM","March 10, 2024, 1:01 AM",
23280,1,2,1,160,,"25,995","March 11, 2024, 6:45 AM","March 12, 2024, 11:06 AM",
23281,1,2,2,29,,"25,996","March 11, 2024, 8:07 AM","March 11, 2024, 8:07 AM",
23282,1,2,2,25,,"25,997","March 11, 2024, 8:16 AM","March 20, 2024, 6:59 PM",
23283,1,2,1,500,,"25,998","March 11, 2024, 8:40 AM","March 11, 2024, 8:40 AM",
23284,1,2,1,300,,"25,999","March 11, 2024, 8:41 AM","March 11, 2024, 8:41 AM",
23285,2,1,1,"4,950,000",,"26,000","March 11, 2024, 12:38 PM","March 11, 2024, 12:38 PM",
23290,2,2,1,700,,"26,002","March 11, 2024, 3:03 PM","March 11, 2024, 3:03 PM",
23291,2,1,2,"19,000,000",,"26,003","March 11, 2024, 3:03 PM","March 12, 2024, 9:53 AM",
23292,2,2,1,"1,200",,"26,004","March 11, 2024, 3:36 PM","March 11, 2024, 3:40 PM",
23293,1,2,1,140,,"26,005","March 11, 2024, 3:45 PM","March 11, 2024, 3:45 PM",
23294,1,2,1,140,,"26,006","March 11, 2024, 3:48 PM","March 11, 2024, 3:48 PM",
23295,1,2,1,140,,"26,007","March 11, 2024, 3:49 PM","March 11, 2024, 3:49 PM",
23296,1,2,1,140,,"26,008","March 11, 2024, 3:49 PM","March 11, 2024, 3:49 PM",
23298,1,2,1,140,,"26,010","March 11, 2024, 3:51 PM","April 1, 2024, 10:50 AM",
23299,1,2,1,140,,"26,011","March 11, 2024, 3:55 PM","March 11, 2024, 3:55 PM",
23300,1,2,1,140,,"26,012","March 11, 2024, 3:56 PM","March 11, 2024, 3:57 PM",
23301,1,2,1,140,,"26,013","March 11, 2024, 3:57 PM","March 19, 2024, 12:47 AM",
23302,1,2,1,140,,"26,014","March 11, 2024, 3:57 PM","March 11, 2024, 3:57 PM",
23307,2,1,1,"10,500,000",,"26,019","March 11, 2024, 8:13 PM","March 11, 2024, 8:13 PM",
23308,1,1,1,"20,000",,"26,020","March 12, 2024, 9:58 AM","March 19, 2024, 11:32 AM",
23309,1,2,1,165,200,"26,021","March 12, 2024, 10:19 AM","March 12, 2024, 5:15 PM",
23310,1,1,1,"80,000",,"26,022","March 12, 2024, 11:24 AM","March 12, 2024, 11:32 AM",
23311,1,1,1,"435,000",,"26,023","March 12, 2024, 11:30 AM","March 12, 2024, 11:30 AM",
23312,1,1,1,"15,000",,"26,024","March 12, 2024, 12:09 PM","March 12, 2024, 2:12 PM",
23313,1,1,1,"54,900",,"26,025","March 12, 2024, 12:23 PM","March 12, 2024, 12:23 PM",
23315,1,2,2,6.6,,"26,027","March 12, 2024, 12:55 PM","March 12, 2024, 12:55 PM",
23316,1,2,1,60,,"26,028","March 12, 2024, 12:55 PM","March 12, 2024, 4:40 PM",
23317,1,1,1,"41,900",,"26,029","March 12, 2024, 2:22 PM","March 12, 2024, 2:24 PM",
23318,1,1,1,"99,900",,"26,030","March 12, 2024, 2:27 PM","March 12, 2024, 2:27 PM",
23319,1,1,1,"99,900",,"26,031","March 12, 2024, 2:31 PM","March 12, 2024, 2:31 PM",
23320,1,1,1,"450,000",,"26,032","March 12, 2024, 3:18 PM","March 12, 2024, 3:18 PM",
23321,1,1,1,"27,000",,"26,033","March 12, 2024, 3:54 PM","March 12, 2024, 3:54 PM",
