ID,Parent ID,Is Complex,Square Space,Spot Type ID,Zip Code ID,Longitude,Updated At,Deleted At,User ID,Latitude,Created At,Zip Codes_ID,Zip Codes_State ID,Zip Codes_Municipality,Zip Codes_City
26448,,0,208,11,"67,637",99.22058510° W,"May 7, 2024, 10:00 AM",,"12,807",19.45454100° N,"April 3, 2024, 4:43 PM",67637,15,Naucalpan de Juárez,Naucalpan de Juárez
26449,,0,240,9,"102,490",100.42638622° W,"May 7, 2024, 10:00 AM",,"8,153",20.81278750° N,"April 3, 2024, 4:53 PM",102490,22,Querétaro,
26450,,1,504,9,"102,647",100.26753517° W,"April 3, 2024, 5:17 PM",,"8,153",20.55809207° N,"April 3, 2024, 5:17 PM",102647,22,El Marqués,
26451,"26,450",0,504,9,,,"April 3, 2024, 5:18 PM",,"8,153",,"April 3, 2024, 5:18 PM",,,,
26452,,1,630,9,"102,647",100.27143750° W,"April 3, 2024, 5:27 PM",,"8,153",20.56335212° N,"April 3, 2024, 5:25 PM",102647,22,El Marqués,
26453,"26,452",0,630,9,,,"April 3, 2024, 5:29 PM",,"8,153",,"April 3, 2024, 5:29 PM",,,,
26454,,0,"2,334",15,"14,452",105.97659477° W,"April 4, 2024, 9:56 AM",,"13,561",28.67110234° N,"April 3, 2024, 8:16 PM",14452,6,Chihuahua,Chihuahua
26455,"20,307",0,"4,333",9,,,"April 3, 2024, 8:19 PM",,"8,153",,"April 3, 2024, 8:19 PM",,,,
26456,,0,16,11,"29,087",99.21178670° W,"May 7, 2024, 10:00 AM",,"13,414",19.42421730° N,"April 3, 2024, 8:25 PM",29087,7,Miguel Hidalgo,Ciudad de México
26457,,0,"2,000",9,"133,444",96.21717500° W,"April 4, 2024, 8:40 AM",,"10,458",19.22180940° N,"April 4, 2024, 8:40 AM",133444,30,Veracruz,Veracruz
26458,,0,150,15,"102,651",100.27263190° W,"April 4, 2024, 9:31 AM","April 9, 2024, 9:43 AM","11,335",20.60065280° N,"April 4, 2024, 9:31 AM",102651,22,El Marqués,
26459,,1,276,13,"41,856",100.75715930° W,"April 10, 2024, 9:44 AM",,"11,335",20.91486890° N,"April 4, 2024, 9:56 AM",41856,11,San Miguel de Allende,San Miguel de Allende
26460,,0,952,13,"40,598",101.71787840° W,"April 10, 2024, 9:49 AM",,"11,335",21.12854660° N,"April 4, 2024, 10:10 AM",40598,11,León,León de los Aldama
26461,,0,460,9,"45,901",100.72118250° W,"April 10, 2024, 10:09 AM",,"11,335",20.03275870° N,"April 4, 2024, 10:14 AM",45901,11,Acámbaro,Acámbaro
26462,,0,"65,000",15,"68,674",99.19405860° W,"April 10, 2024, 10:34 AM",,"11,335",19.60567080° N,"April 4, 2024, 10:19 AM",68674,15,Cuautitlán Izcalli,Cuautitlán Izcalli
26463,,0,850,13,"28,737",99.12240383° W,"April 27, 2024, 2:39 PM",,"13,568",19.45298806° N,"April 4, 2024, 10:30 AM",28737,7,Gustavo A. Madero,Ciudad de México
26464,,1,"6,684",13,"29,145",99.19855320° W,"April 10, 2024, 10:44 AM",,"11,335",19.44096100° N,"April 4, 2024, 10:31 AM",29145,7,Miguel Hidalgo,Ciudad de México
26465,,0,91,13,"86,165",100.24874730° W,"April 10, 2024, 12:43 PM",,"11,335",25.57784040° N,"April 4, 2024, 10:34 AM",86165,19,Monterrey,Monterrey
26466,,0,56,13,"41,203",101.70812960° W,"April 17, 2024, 4:55 PM",,"11,335",21.11792590° N,"April 4, 2024, 10:50 AM",41203,11,León,León de los Aldama
26467,,0,47,11,"57,807",103.38912420° W,"April 4, 2024, 11:08 AM",,"12,843",20.67544940° N,"April 4, 2024, 11:08 AM",57807,14,Guadalajara,Guadalajara
26468,,0,84,13,"40,589",101.66429210° W,"April 10, 2024, 10:58 AM",,"11,335",21.18204250° N,"April 4, 2024, 11:12 AM",40589,11,León,León de los Aldama
26469,,0,32,13,"85,384",100.29004340° W,"April 10, 2024, 1:08 PM",,"11,335",25.67649370° N,"April 4, 2024, 11:18 AM",85384,19,Monterrey,Monterrey
26470,,1,"15,156",9,"68,848",99.19656250° W,"April 4, 2024, 12:09 PM",,"7,411",19.71981250° N,"April 4, 2024, 12:09 PM",68848,15,Tultitlán,Tultitlán de Mariano Escobedo
26471,"26,470",0,"1,684",9,,,"April 4, 2024, 12:10 PM",,"7,411",,"April 4, 2024, 12:10 PM",,,,
26472,,0,150,13,"101,958",100.45062120° W,"April 4, 2024, 12:12 PM","April 4, 2024, 12:19 PM","13,571",20.62023200° N,"April 4, 2024, 12:12 PM",101958,22,Querétaro,Santiago de Querétaro
26473,"26,470",0,"1,684",9,,,"April 4, 2024, 12:12 PM",,"8,524",,"April 4, 2024, 12:12 PM",,,,
26474,"26,470",0,"1,684",9,,,"April 4, 2024, 12:14 PM",,"8,524",,"April 4, 2024, 12:13 PM",,,,
26475,"26,470",0,"1,684",9,,,"April 4, 2024, 12:13 PM",,"8,524",,"April 4, 2024, 12:13 PM",,,,
26476,"26,470",0,"1,684",9,,,"April 4, 2024, 12:14 PM",,"8,524",,"April 4, 2024, 12:14 PM",,,,
26477,"26,470",0,"1,684",9,,,"April 4, 2024, 12:16 PM",,"8,524",,"April 4, 2024, 12:15 PM",,,,
26478,"26,470",0,"1,684",9,,,"April 4, 2024, 12:16 PM",,"8,524",,"April 4, 2024, 12:16 PM",,,,
26479,"26,470",0,"1,684",9,,,"April 12, 2024, 11:08 AM",,"10,458",,"April 4, 2024, 12:17 PM",,,,
26480,"26,470",0,"1,684",9,,,"April 4, 2024, 12:17 PM",,"8,524",,"April 4, 2024, 12:17 PM",,,,
26481,,0,"11,000",15,132,102.31684860° W,"May 2, 2024, 9:49 AM",,"12,169",21.90589580° N,"April 4, 2024, 12:56 PM",132,1,Aguascalientes,Aguascalientes
26482,,1,"10,000",9,"88,126",100.20038090° W,"April 4, 2024, 1:04 PM",,"12,818",25.76664830° N,"April 4, 2024, 1:04 PM",88126,19,Apodaca,Ciudad Apodaca
26483,,1,731,11,"85,892",100.34282620° W,"May 6, 2024, 1:36 PM",,"12,831",25.66706690° N,"April 4, 2024, 1:38 PM",85892,19,Monterrey,Monterrey
26484,,0,217,11,"85,893",100.32989120° W,"April 4, 2024, 2:05 PM",,"12,831",25.66420460° N,"April 4, 2024, 2:01 PM",85893,19,Monterrey,Monterrey
26485,,0,9,13,"29,091",99.21450380° W,"April 4, 2024, 7:51 PM",,"13,581",19.41938350° N,"April 4, 2024, 2:03 PM",29091,7,Miguel Hidalgo,Ciudad de México
26487,,0,367,11,"85,893",100.32989120° W,"April 4, 2024, 2:15 PM",,"12,831",25.66420460° N,"April 4, 2024, 2:14 PM",85893,19,Monterrey,Monterrey
26488,,1,"9,100",11,"85,379",100.30762900° W,"May 6, 2024, 1:32 PM",,"12,831",25.67070500° N,"April 4, 2024, 2:25 PM",85379,19,Monterrey,Monterrey
26489,,0,150,13,"29,089",99.21592096° W,"April 4, 2024, 6:00 PM","April 4, 2024, 6:01 PM","13,588",19.42996121° N,"April 4, 2024, 6:00 PM",29089,7,Miguel Hidalgo,Ciudad de México
26490,,0,45,13,"29,149",99.19263090° W,"April 5, 2024, 7:15 PM",,"9,791",19.42944760° N,"April 4, 2024, 7:30 PM",29149,7,Miguel Hidalgo,Ciudad de México
26491,,0,180,13,"29,150",99.18547080° W,"April 4, 2024, 8:04 PM",,"9,791",19.43116900° N,"April 4, 2024, 8:04 PM",29150,7,Miguel Hidalgo,Ciudad de México
26492,,1,237,13,"85,379",100.31119470° W,"April 18, 2024, 6:31 PM",,"13,221",25.67421190° N,"April 4, 2024, 9:05 PM",85379,19,Monterrey,Monterrey
26493,,1,"9,047",9,"70,506",98.89945326° W,"April 5, 2024, 10:11 AM",,"13,604",19.47722049° N,"April 5, 2024, 10:11 AM",70506,15,Texcoco,
26494,,1,"4,841",9,"97,341",98.26031250° W,"April 5, 2024, 10:39 AM",,"7,411",19.14043750° N,"April 5, 2024, 10:27 AM",97341,21,Cuautlancingo,
26495,"26,494",0,"2,425",9,,,"April 5, 2024, 10:30 AM",,"7,411",,"April 5, 2024, 10:30 AM",,,,
26496,"26,494",0,"2,416",9,,,"April 5, 2024, 10:33 AM",,"7,411",,"April 5, 2024, 10:33 AM",,,,
26498,,0,124,13,"41,179",101.68314930° W,"April 10, 2024, 11:01 AM",,"11,335",21.10170820° N,"April 5, 2024, 10:47 AM",41179,11,León,León de los Aldama
26499,,0,91,13,"87,365",100.38003890° W,"April 11, 2024, 9:37 AM",,"11,335",25.65718470° N,"April 5, 2024, 10:50 AM",87365,19,San Pedro Garza García,San Pedro Garza García
26500,,0,"1,000",9,345,102.27910054° W,"April 10, 2024, 11:04 AM","April 19, 2024, 10:41 AM","11,335",21.88150372° N,"April 5, 2024, 10:54 AM",345,1,Aguascalientes,Aguascalientes
26501,,1,"7,926",9,"97,328",98.24481250° W,"April 5, 2024, 11:19 AM",,"7,411",19.13206250° N,"April 5, 2024, 11:19 AM",97328,21,Cuautlancingo,
26502,"26,501",0,"3,937",9,,,"April 5, 2024, 11:21 AM",,"7,411",,"April 5, 2024, 11:21 AM",,,,
26503,"26,501",0,"3,989",9,,,"April 5, 2024, 11:22 AM",,"7,411",,"April 5, 2024, 11:22 AM",,,,
26504,,0,"20,000",9,"103,925",99.93550930° W,"April 10, 2024, 11:12 AM","April 19, 2024, 10:44 AM","11,335",20.73534320° N,"April 5, 2024, 11:29 AM",103925,22,Ezequiel Montes,
26505,,1,"48,000",9,"96,327",98.22106250° W,"April 5, 2024, 11:33 AM",,"7,411",19.13243750° N,"April 5, 2024, 11:33 AM",96327,21,Puebla,Heroica Puebla de Zaragoza
26506,,0,"10,895",15,"36,708",101.47736090° W,"April 10, 2024, 11:16 AM",,"11,335",20.94762860° N,"April 5, 2024, 11:38 AM",36708,11,Guanajuato,Guanajuato
26507,,0,"1,500",15,"104,806",100.34512150° W,"April 10, 2024, 11:18 AM","April 19, 2024, 10:42 AM","11,335",20.51379310° N,"April 5, 2024, 11:43 AM",104806,22,Huimilpan,
26508,"26,505",0,"2,405",9,,,"April 5, 2024, 11:46 AM",,"7,411",,"April 5, 2024, 11:46 AM",,,,
26509,"26,505",0,"2,834",9,,,"April 5, 2024, 11:47 AM",,"7,411",,"April 5, 2024, 11:47 AM",,,,
26510,"26,505",0,"2,792",9,,,"April 5, 2024, 11:48 AM",,"7,411",,"April 5, 2024, 11:48 AM",,,,
26511,"26,505",0,"2,764",9,,,"April 5, 2024, 11:49 AM",,"7,411",,"April 5, 2024, 11:49 AM",,,,
26512,,0,"23,578",15,253,102.29879140° W,"April 11, 2024, 9:48 AM",,"11,335",21.90486400° N,"April 5, 2024, 11:50 AM",253,1,Aguascalientes,Aguascalientes
26513,"26,505",0,"2,753",9,,,"April 5, 2024, 11:51 AM",,"7,411",,"April 5, 2024, 11:51 AM",,,,
26514,"26,505",0,"2,748",9,,,"April 5, 2024, 11:51 AM",,"7,411",,"April 5, 2024, 11:51 AM",,,,
26515,"26,505",0,"2,766",9,,,"April 5, 2024, 11:52 AM",,"7,411",,"April 5, 2024, 11:52 AM",,,,
26516,"26,505",0,"2,790",9,,,"April 5, 2024, 11:53 AM",,"7,411",,"April 5, 2024, 11:53 AM",,,,
26517,"26,505",0,"2,823",9,,,"April 5, 2024, 11:54 AM",,"7,411",,"April 5, 2024, 11:54 AM",,,,
26518,"26,505",0,"2,856",9,,,"April 5, 2024, 11:55 AM",,"7,411",,"April 5, 2024, 11:55 AM",,,,
26519,"26,505",0,"2,892",9,,,"April 5, 2024, 11:55 AM",,"7,411",,"April 5, 2024, 11:55 AM",,,,
26520,"26,505",0,"2,929",9,,,"April 5, 2024, 11:56 AM",,"7,411",,"April 5, 2024, 11:56 AM",,,,
26521,"26,505",0,"2,965",9,,,"April 5, 2024, 11:57 AM",,"7,411",,"April 5, 2024, 11:57 AM",,,,
26522,"26,505",0,"3,001",9,,,"April 5, 2024, 11:57 AM",,"7,411",,"April 5, 2024, 11:57 AM",,,,
26523,"26,505",0,"3,038",9,,,"April 5, 2024, 11:58 AM",,"7,411",,"April 5, 2024, 11:58 AM",,,,
26524,"26,505",0,"3,074",9,,,"April 5, 2024, 11:59 AM",,"7,411",,"April 5, 2024, 11:59 AM",,,,
26525,"26,505",0,"3,065",9,,,"April 5, 2024, 12:00 PM",,"7,411",,"April 5, 2024, 12:00 PM",,,,
26526,,1,17,13,"87,697",100.44649400° W,"April 11, 2024, 10:01 AM",,"11,335",25.67469190° N,"April 5, 2024, 12:27 PM",87697,19,Santa Catarina,Ciudad Santa Catarina
26527,,1,"20,000",9,"86,711",100.26290430° W,"April 5, 2024, 12:46 PM","April 12, 2024, 12:47 PM","11,335",25.89704200° N,"April 5, 2024, 12:46 PM",86711,19,Ciénega de Flores,Ciénega de Flores
26528,,0,240,13,"89,007",100.19968040° W,"April 26, 2024, 10:58 AM",,"11,335",25.67687670° N,"April 5, 2024, 12:57 PM",89007,19,Guadalupe,Guadalupe
26529,,0,"1,950",9,"88,227",100.26060500° W,"April 12, 2024, 12:19 PM",,"11,335",25.82660270° N,"April 5, 2024, 1:01 PM",88227,19,Apodaca,Ciudad Apodaca
26530,,0,750,13,"89,007",100.19968040° W,"April 11, 2024, 10:23 AM",,"11,335",25.67687670° N,"April 5, 2024, 1:04 PM",89007,19,Guadalupe,Guadalupe
26531,,0,"5,000",9,"97,733",98.31631250° W,"April 5, 2024, 1:06 PM",,"7,411",19.00206250° N,"April 5, 2024, 1:06 PM",97733,21,San Andrés Cholula,San Andrés Cholula
26532,,0,"10,500",15,"87,066",100.40588840° W,"April 12, 2024, 12:16 PM",,"11,335",25.80622800° N,"April 5, 2024, 1:07 PM",87066,19,General Escobedo,Ciudad General Escobedo
26533,,0,750,13,"88,981",100.22114070° W,"April 11, 2024, 10:39 AM",,"11,335",25.66691260° N,"April 5, 2024, 1:17 PM",88981,19,Guadalupe,Guadalupe
26534,,1,"21,500",9,"16,712",106.44780335° W,"April 8, 2024, 9:36 AM",,"8,650",31.60647961° N,"April 5, 2024, 1:23 PM",16712,6,Juárez,Juárez
26535,,1,"6,250",9,"97,173",98.21799770° W,"April 5, 2024, 2:01 PM",,"7,411",18.96394630° N,"April 5, 2024, 2:01 PM",97173,21,Puebla,Heroica Puebla de Zaragoza
26536,"26,535",0,"2,800",9,,,"April 5, 2024, 2:04 PM",,"7,411",,"April 5, 2024, 2:03 PM",,,,
26537,"26,535",0,"1,387",9,,,"April 5, 2024, 2:05 PM",,"7,411",,"April 5, 2024, 2:05 PM",,,,
26538,"26,535",0,"2,063",9,,,"April 5, 2024, 2:05 PM",,"7,411",,"April 5, 2024, 2:05 PM",,,,
26539,,0,370,11,"85,398",100.33985140° W,"April 5, 2024, 2:19 PM",,"12,831",25.67257030° N,"April 5, 2024, 2:19 PM",85398,19,Monterrey,Monterrey
26540,,0,145,13,"28,269",99.22664660° W,"April 5, 2024, 2:20 PM",,"2,406",19.34919540° N,"April 5, 2024, 2:20 PM",28269,7,Álvaro Obregón,Ciudad de México
26541,,0,166,11,"87,489",100.33484650° W,"April 10, 2024, 6:06 PM",,"12,831",25.65124950° N,"April 5, 2024, 2:28 PM",87489,19,San Pedro Garza García,San Pedro Garza García
26542,,0,142,11,"87,492",100.35814430° W,"April 11, 2024, 10:27 AM",,"12,831",25.65059220° N,"April 5, 2024, 2:34 PM",87492,19,San Pedro Garza García,San Pedro Garza García
26543,,0,120,13,"87,478",100.33909270° W,"April 10, 2024, 6:41 PM",,"12,831",25.65409000° N,"April 5, 2024, 2:42 PM",87478,19,San Pedro Garza García,San Pedro Garza García
26544,"15,257",0,150,13,,,"April 5, 2024, 2:55 PM",,"2,388",,"April 5, 2024, 2:55 PM",,,,
26546,,0,"15,240",9,"144,674",99.18531160° W,"April 24, 2024, 5:55 PM",,"13,527",19.68397860° N,"April 6, 2024, 2:37 PM",144674,15,Cuautitlán,Cuautitlán
26547,,0,"2,840,000",9,"100,478",97.44277770° W,"April 6, 2024, 2:48 PM",,"13,527",19.31527760° N,"April 6, 2024, 2:48 PM",100478,21,Guadalupe Victoria,
26548,,0,15,11,"85,392",100.34544760° W,"April 10, 2024, 5:01 PM",,"12,831",25.67908610° N,"April 6, 2024, 4:43 PM",85392,19,Monterrey,Monterrey
26549,,0,"1,500",15,"93,183",96.61802280° W,"April 6, 2024, 6:46 PM",,"13,627",17.00679480° N,"April 6, 2024, 6:46 PM",93183,20,Rojas de Cuauhtémoc,
26550,,0,200,11,"57,766",103.39785238° W,"April 7, 2024, 5:54 PM",,"13,639",20.64926179° N,"April 7, 2024, 5:53 PM",57766,14,Guadalajara,Guadalajara
26551,"23,502",0,100,11,,,"April 11, 2024, 9:46 AM",,"9,325",,"April 8, 2024, 9:11 AM",,,,
26552,,0,"3,000",9,"87,182",100.35367190° W,"April 11, 2024, 5:56 PM",,"12,818",25.80373750° N,"April 8, 2024, 9:57 AM",87182,19,General Escobedo,Ciudad General Escobedo
26553,,0,"13,500",15,"87,085",100.29209845° W,"April 12, 2024, 12:13 PM",,"11,335",25.77886710° N,"April 8, 2024, 9:58 AM",87085,19,General Escobedo,Ciudad General Escobedo
26554,,0,75,13,"87,484",100.36026340° W,"April 12, 2024, 12:08 PM",,"11,335",25.65589220° N,"April 8, 2024, 10:09 AM",87484,19,San Pedro Garza García,San Pedro Garza García
26555,,0,"16,389",15,"87,256",100.38886020° W,"April 12, 2024, 12:01 PM",,"11,335",25.84370530° N,"April 8, 2024, 10:17 AM",87256,19,General Escobedo,Ciudad General Escobedo
26556,,0,"14,900",15,"88,885",100.26632200° W,"April 12, 2024, 11:56 AM",,"11,335",25.64552310° N,"April 8, 2024, 10:26 AM",88885,19,Guadalupe,Guadalupe
26557,,0,359,13,"85,887",100.28704460° W,"April 12, 2024, 11:47 AM",,"11,335",25.65381540° N,"April 8, 2024, 10:33 AM",85887,19,Monterrey,Monterrey
26558,,0,55,13,"87,365",100.37480178° W,"April 12, 2024, 11:40 AM",,"11,335",25.65886540° N,"April 8, 2024, 10:41 AM",87365,19,San Pedro Garza García,San Pedro Garza García
26559,,0,300,9,"86,742",100.16530900° W,"April 12, 2024, 11:31 AM",,"11,335",25.95531200° N,"April 8, 2024, 10:49 AM",86742,19,Ciénega de Flores,
26560,,0,"1,100",9,"85,379",100.31176130° W,"May 7, 2024, 12:43 PM",,"11,335",25.68649160° N,"April 8, 2024, 10:57 AM",85379,19,Monterrey,Monterrey
26561,,0,"7,000",9,"88,170",100.25288170° W,"April 12, 2024, 9:38 AM",,"11,335",25.82703930° N,"April 8, 2024, 11:06 AM",88170,19,Apodaca,Ciudad Apodaca
26562,,0,"3,050",9,"88,246",100.23576450° W,"April 11, 2024, 1:10 PM",,"11,335",25.83063950° N,"April 8, 2024, 11:19 AM",88246,19,Apodaca,Ciudad Apodaca
26563,,0,"30,000",15,"86,327",100.28297820° W,"April 11, 2024, 10:48 AM",,"11,335",25.94483210° N,"April 8, 2024, 11:26 AM",86327,19,Salinas Victoria,
26564,"20,747",0,400,11,,,"April 8, 2024, 11:34 AM",,"10,902",,"April 8, 2024, 11:34 AM",,,,
26565,,0,"2,800",9,"133,096",96.85838900° W,"April 8, 2024, 11:36 AM",,"13,647",19.49499450° N,"April 8, 2024, 11:36 AM",133096,30,Emiliano Zapata,
26566,,0,"150,000",15,"87,787",100.44372080° W,"April 11, 2024, 10:59 AM",,"11,335",25.67444660° N,"April 8, 2024, 11:41 AM",87787,19,Santa Catarina,
26567,"20,747",0,"2,400",11,,,"April 8, 2024, 11:41 AM",,"10,902",,"April 8, 2024, 11:41 AM",,,,
26568,,0,"5,100",15,"88,324",100.20394700° W,"April 11, 2024, 1:07 PM",,"11,335",25.74326590° N,"April 8, 2024, 11:41 AM",88324,19,Apodaca,Ciudad Apodaca
26569,,0,"11,353",9,"88,236",100.17136940° W,"April 11, 2024, 11:17 AM",,"11,335",26.50045280° N,"April 8, 2024, 11:53 AM",88236,19,Apodaca,Ciudad Apodaca
26570,,0,"2,400",9,"88,418",100.16127040° W,"April 11, 2024, 1:01 PM",,"11,335",25.74653800° N,"April 8, 2024, 11:56 AM",88418,19,Apodaca,Ciudad Apodaca
26571,,0,"6,198",9,"88,236",100.17136940° W,"April 11, 2024, 11:24 AM",,"11,335",26.50045280° N,"April 8, 2024, 12:25 PM",88236,19,Apodaca,Ciudad Apodaca
26572,,0,974,9,"88,418",100.16127040° W,"April 11, 2024, 12:53 PM",,"11,335",25.74653800° N,"April 8, 2024, 12:27 PM",88418,19,Apodaca,Ciudad Apodaca
26573,,0,"1,525",9,"88,170",100.19153620° W,"April 11, 2024, 12:46 PM",,"11,335",25.78498090° N,"April 8, 2024, 12:37 PM",88170,19,Apodaca,Ciudad Apodaca
26574,,0,"2,860",9,"89,103",100.17404620° W,"May 7, 2024, 12:42 PM",,"11,335",25.67210240° N,"April 8, 2024, 12:39 PM",89103,19,Guadalupe,Guadalupe
26575,,0,271,9,"87,079",100.30818430° W,"April 11, 2024, 12:39 PM",,"11,335",25.81719930° N,"April 8, 2024, 12:48 PM",87079,19,General Escobedo,Ciudad General Escobedo
26576,,0,"1,000,000",15,"86,413",100.24455260° W,"April 11, 2024, 11:39 AM",,"11,335",25.92256760° N,"April 8, 2024, 12:48 PM",86413,19,Salinas Victoria,
26577,,0,"6,000",15,"89,007",100.19775600° W,"April 11, 2024, 11:53 AM",,"11,335",25.67455550° N,"April 8, 2024, 12:54 PM",89007,19,Guadalupe,Guadalupe
26578,,0,"3,117",9,"88,243",100.25288170° W,"May 7, 2024, 12:42 PM",,"11,335",25.82703930° N,"April 8, 2024, 12:57 PM",88243,19,Apodaca,Ciudad Apodaca
26579,,0,"2,200",9,"88,269",100.13556112° W,"April 8, 2024, 12:59 PM",,"12,818",25.77665767° N,"April 8, 2024, 12:59 PM",88269,19,Apodaca,Ciudad Apodaca
26580,,0,"7,500",15,"85,708",100.39282130° W,"April 11, 2024, 12:23 PM",,"11,335",25.75278550° N,"April 8, 2024, 1:04 PM",85708,19,Monterrey,Monterrey
26581,,0,"16,141",9,"87,114",100.31686070° W,"April 11, 2024, 12:05 PM",,"11,335",25.77199778° N,"April 8, 2024, 1:11 PM",87114,19,General Escobedo,Ciudad General Escobedo
26582,"15,100",0,"3,227",11,,,"April 8, 2024, 1:21 PM",,"10,902",,"April 8, 2024, 1:21 PM",,,,
26583,,0,"50,000",9,"57,028",98.98016510° W,"April 16, 2024, 10:47 AM",,"13,430",19.84050040° N,"April 8, 2024, 1:27 PM",57028,13,Tizayuca,Tizayuca
26584,,1,"100,010",13,"2,283",117.03824710° W,"April 8, 2024, 1:32 PM","April 8, 2024, 1:50 PM","13,430",32.51494690° N,"April 8, 2024, 1:32 PM",2283,2,Tijuana,Tijuana
26585,,1,"150,000",9,"2,437",117.01409550° W,"April 8, 2024, 1:46 PM","April 8, 2024, 1:50 PM","13,430",32.44276600° N,"April 8, 2024, 1:46 PM",2437,2,Tijuana,Tijuana
26586,,1,"180,000",9,"2,831",116.94550330° W,"April 16, 2024, 10:47 AM",,"13,430",32.54627660° N,"April 8, 2024, 1:49 PM",2831,2,Tijuana,Tijuana
26587,,0,"50,000",15,"85,735",100.39282130° W,"April 11, 2024, 11:59 AM",,"11,335",25.75278550° N,"April 8, 2024, 2:19 PM",85735,19,Monterrey,Monterrey
26588,,1,150,11,"85,398",100.34550670° W,"April 10, 2024, 6:03 PM",,"12,831",25.67076610° N,"April 8, 2024, 2:19 PM",85398,19,Monterrey,Monterrey
26589,"26,588",0,8,11,,,"April 8, 2024, 2:22 PM",,"12,831",,"April 8, 2024, 2:22 PM",,,,
26590,"26,588",0,19,11,,,"April 8, 2024, 2:22 PM",,"12,831",,"April 8, 2024, 2:22 PM",,,,
26591,,1,"1,468",11,"85,379",100.31701270° W,"April 8, 2024, 3:10 PM",,"12,831",25.66580350° N,"April 8, 2024, 3:10 PM",85379,19,Monterrey,Monterrey
26592,"26,591",0,17,11,,,"April 8, 2024, 3:12 PM",,"12,831",,"April 8, 2024, 3:12 PM",,,,
26593,,1,100,13,"68,516",99.20747230° W,"April 8, 2024, 4:12 PM",,"2,388",19.83223700° N,"April 8, 2024, 4:02 PM",68516,15,Huehuetoca,
26594,"26,593",0,100,13,,,"April 8, 2024, 4:16 PM",,"2,388",,"April 8, 2024, 4:16 PM",,,,
26595,,0,887,9,"67,991",99.19389920° W,"May 2, 2024, 11:42 AM",,"11,361",19.58167000° N,"April 8, 2024, 4:22 PM",67991,15,Tlalnepantla de Baz,Tlalnepantla de Baz
26596,,0,"1,500",15,"90,641",96.78487100° W,"April 8, 2024, 4:54 PM",,"13,627",17.16385510° N,"April 8, 2024, 4:54 PM",90641,20,San Pablo Etla,
26597,"25,650",0,453,11,,,"April 8, 2024, 5:08 PM",,"6,805",,"April 8, 2024, 5:08 PM",,,,
26598,"25,650",0,456,11,,,"April 8, 2024, 5:09 PM",,"6,805",,"April 8, 2024, 5:09 PM",,,,
26599,"20,860",0,372,11,,,"May 7, 2024, 10:00 AM",,"6,805",,"April 8, 2024, 5:12 PM",,,,
26600,"23,150",0,504,11,,,"April 8, 2024, 5:17 PM",,"6,805",,"April 8, 2024, 5:15 PM",,,,
26601,"23,150",0,439,11,,,"April 8, 2024, 5:17 PM",,"6,805",,"April 8, 2024, 5:17 PM",,,,
26602,"25,658",0,445,11,,,"April 8, 2024, 5:29 PM",,"6,805",,"April 8, 2024, 5:29 PM",,,,
26603,"25,658",0,447,11,,,"April 8, 2024, 5:30 PM",,"6,805",,"April 8, 2024, 5:30 PM",,,,
26604,"22,538",0,456,11,,,"April 17, 2024, 11:24 PM",,"8,806",,"April 8, 2024, 5:37 PM",,,,
26605,"8,891",0,460,11,,,"April 8, 2024, 5:45 PM",,"6,805",,"April 8, 2024, 5:40 PM",,,,
26606,,0,"1,588",13,"29,339",99.11355500° W,"May 6, 2024, 5:52 PM",,"2,388",19.30046460° N,"April 8, 2024, 6:34 PM",29339,7,Tlalpan,Ciudad de México
26607,"14,520",0,143,11,,,"April 8, 2024, 7:47 PM",,"12,831",,"April 8, 2024, 7:47 PM",,,,
26608,"23,109",0,146,11,,,"April 29, 2024, 10:06 PM",,"12,831",,"April 8, 2024, 8:18 PM",,,,
26609,,0,162,13,"28,617",99.15861090° W,"April 8, 2024, 8:48 PM",,"2,388",19.41291790° N,"April 8, 2024, 8:47 PM",28617,7,Cuauhtémoc,Ciudad de México
26610,,0,218,13,"28,591",99.16839660° W,"April 8, 2024, 9:13 PM",,"2,388",19.40506250° N,"April 8, 2024, 9:12 PM",28591,7,Cuauhtémoc,Ciudad de México
26611,,0,40,11,"85,379",100.30943210° W,"April 10, 2024, 4:38 PM",,"12,831",25.67571620° N,"April 9, 2024, 12:00 AM",85379,19,Monterrey,Monterrey
26612,,1,100,11,"90,385",96.71333106° W,"April 9, 2024, 10:28 AM",,"13,627",17.07291244° N,"April 9, 2024, 10:28 AM",90385,20,Oaxaca de Juárez,Oaxaca de Juárez
26613,,0,"4,287",9,"133,282",96.22631250° W,"April 18, 2024, 9:57 PM",,"13,715",19.16618750° N,"April 9, 2024, 10:45 AM",133282,30,Veracruz,
26614,,0,100,11,"67,625",99.22839830° W,"April 9, 2024, 11:11 AM","April 9, 2024, 11:51 AM","13,668",19.48586140° N,"April 9, 2024, 11:07 AM",67625,15,Naucalpan de Juárez,Naucalpan de Juárez
26615,,1,"3,553",9,"66,619",99.61857720° W,"April 30, 2024, 11:46 AM",,"13,667",19.23615560° N,"April 9, 2024, 11:11 AM",66619,15,Metepec,Metepec
26616,,0,90,13,"29,159",99.17559280° W,"April 11, 2024, 10:51 AM",,931,19.40476640° N,"April 9, 2024, 11:26 AM",29159,7,Miguel Hidalgo,Ciudad de México
